link, map
https://gggreplays.com/matches/158895, Dreamcatcher LE
https://gggreplays.com/matches/158896, Fracture LE
https://gggreplays.com/matches/158900, Para Site LE
https://gggreplays.com/matches/157163, Blueshift LE
https://gggreplays.com/matches/157130, Para Site LE
https://gggreplays.com/matches/157131, Acid Plant LE
https://gggreplays.com/matches/157132, Lost and Found LE
https://gggreplays.com/matches/157129, Fracture LE
https://gggreplays.com/matches/157135, Fracture LE
https://gggreplays.com/matches/157128, Para Site LE
https://gggreplays.com/matches/157133, Acid Plant LE
https://gggreplays.com/matches/157134, Cerulean Fall LE
https://gggreplays.com/matches/157136, Blueshift LE
https://gggreplays.com/matches/157016, Lost and Found LE
https://gggreplays.com/matches/157018, Blueshift LE
https://gggreplays.com/matches/157009, Para Site LE
https://gggreplays.com/matches/156922, Blueshift LE
https://gggreplays.com/matches/156921, Blueshift LE
https://gggreplays.com/matches/156923, Lost and Found LE
https://gggreplays.com/matches/156906, Lost and Found LE
https://gggreplays.com/matches/156924, Blueshift LE
https://gggreplays.com/matches/157302, Fracture LE
https://gggreplays.com/matches/156929, Para Site LE
https://gggreplays.com/matches/156892, Para Site LE
https://gggreplays.com/matches/156927, Para Site LE
https://gggreplays.com/matches/156851, Para Site LE
https://gggreplays.com/matches/156836, Para Site LE
https://gggreplays.com/matches/156831, Acid Plant LE
https://gggreplays.com/matches/156829, Dreamcatcher LE
https://gggreplays.com/matches/156812, Cerulean Fall LE
https://gggreplays.com/matches/158897, Cerulean Fall LE
https://gggreplays.com/matches/156958, Blueshift LE
https://gggreplays.com/matches/158898, Fracture LE
https://gggreplays.com/matches/156807, Cerulean Fall LE
https://gggreplays.com/matches/158899, Dreamcatcher LE
https://gggreplays.com/matches/156803, Cerulean Fall LE
https://gggreplays.com/matches/156775, Cerulean Fall LE
https://gggreplays.com/matches/158901, Cerulean Fall LE
https://gggreplays.com/matches/156771, Dreamcatcher LE
https://gggreplays.com/matches/158903, Blueshift LE
https://gggreplays.com/matches/156763, Lost and Found LE
https://gggreplays.com/matches/156705, Acid Plant LE
https://gggreplays.com/matches/156706, Para Site LE
https://gggreplays.com/matches/156643, Blueshift LE
https://gggreplays.com/matches/156642, Blueshift LE
https://gggreplays.com/matches/156634, Lost and Found LE
https://gggreplays.com/matches/157028, Agria Valley
https://gggreplays.com/matches/156614, Cerulean Fall LE
https://gggreplays.com/matches/156595, Lost and Found LE
https://gggreplays.com/matches/156594, Fracture LE
https://gggreplays.com/matches/156596, Blueshift LE
https://gggreplays.com/matches/156590, Para Site LE
https://gggreplays.com/matches/156578, Blueshift LE
https://gggreplays.com/matches/156516, Para Site LE
https://gggreplays.com/matches/156289, Para Site LE
https://gggreplays.com/matches/156265, Acid Plant LE
https://gggreplays.com/matches/156264, Dreamcatcher LE
https://gggreplays.com/matches/156837, Dreamcatcher LE
https://gggreplays.com/matches/158904, Fracture LE
https://gggreplays.com/matches/157027, Blueshift LE
https://gggreplays.com/matches/156195, Blueshift LE
https://gggreplays.com/matches/158906, Para Site LE
https://gggreplays.com/matches/156186, Blueshift LE
https://gggreplays.com/matches/157029, Lost and Found LE
https://gggreplays.com/matches/157031, Blueshift LE
https://gggreplays.com/matches/157033, Para Site LE
https://gggreplays.com/matches/156417, Acid Plant LE
https://gggreplays.com/matches/157138, Lost and Found LE
https://gggreplays.com/matches/156101, Fracture LE
https://gggreplays.com/matches/157142, Fracture LE
https://gggreplays.com/matches/157140, Lost and Found LE
https://gggreplays.com/matches/157139, Acid Plant LE
https://gggreplays.com/matches/157143, Acid Plant LE
https://gggreplays.com/matches/156635, Lost and Found LE
https://gggreplays.com/matches/156335, Cerulean Fall LE
https://gggreplays.com/matches/155878, Lost and Found LE
https://gggreplays.com/matches/156321, Blueshift LE
https://gggreplays.com/matches/155882, Acid Plant LE
https://gggreplays.com/matches/155869, Blueshift LE
https://gggreplays.com/matches/155884, Cerulean Fall LE
https://gggreplays.com/matches/155858, Blueshift LE
https://gggreplays.com/matches/155861, Blueshift LE
https://gggreplays.com/matches/155862, Blueshift LE
https://gggreplays.com/matches/155824, Cerulean Fall LE
https://gggreplays.com/matches/156112, Para Site LE
https://gggreplays.com/matches/157144, Fracture LE
https://gggreplays.com/matches/157145, Para Site LE
https://gggreplays.com/matches/157147, Blueshift LE
https://gggreplays.com/matches/157146, Blueshift LE
https://gggreplays.com/matches/155590, Acid Plant LE
https://gggreplays.com/matches/155574, Dreamcatcher LE
https://gggreplays.com/matches/155571, Dreamcatcher LE
https://gggreplays.com/matches/155526, Cerulean Fall LE
https://gggreplays.com/matches/156443, Lost and Found LE
https://gggreplays.com/matches/156356, Dreamcatcher LE
https://gggreplays.com/matches/155500, Dreamcatcher LE
https://gggreplays.com/matches/155483, Cerulean Fall LE
https://gggreplays.com/matches/156429, Lost and Found LE
https://gggreplays.com/matches/155450, Lost and Found LE
https://gggreplays.com/matches/158908, Para Site LE
https://gggreplays.com/matches/155439, Dreamcatcher LE
https://gggreplays.com/matches/158909, Acid Plant LE
https://gggreplays.com/matches/158910, Cerulean Fall LE
https://gggreplays.com/matches/158911, Acid Plant LE
https://gggreplays.com/matches/158912, Acid Plant LE
https://gggreplays.com/matches/153993, Para Site LE
https://gggreplays.com/matches/153989, Para Site LE
https://gggreplays.com/matches/153984, Acid Plant LE
https://gggreplays.com/matches/153978, Cerulean Fall LE
https://gggreplays.com/matches/156117, Para Site LE
https://gggreplays.com/matches/153898, Acid Plant LE
https://gggreplays.com/matches/153842, Fracture LE
https://gggreplays.com/matches/153840, Blueshift LE
https://gggreplays.com/matches/153838, Blueshift LE
https://gggreplays.com/matches/153833, Cerulean Fall LE
https://gggreplays.com/matches/153828, Fracture LE
https://gggreplays.com/matches/153825, Blueshift LE
https://gggreplays.com/matches/153822, Fracture LE
https://gggreplays.com/matches/153820, Blueshift LE
https://gggreplays.com/matches/153816, Lost and Found LE
https://gggreplays.com/matches/153814, Dreamcatcher LE
https://gggreplays.com/matches/153813, Para Site LE
https://gggreplays.com/matches/153807, Para Site LE
https://gggreplays.com/matches/153788, Acid Plant LE
https://gggreplays.com/matches/153786, Dreamcatcher LE
https://gggreplays.com/matches/153747, Lost and Found LE
https://gggreplays.com/matches/153782, Acid Plant LE
https://gggreplays.com/matches/153789, Cerulean Fall LE
https://gggreplays.com/matches/153171, Para Site LE
https://gggreplays.com/matches/153107, Blueshift LE
https://gggreplays.com/matches/152810, Para Site LE
https://gggreplays.com/matches/153791, Dreamcatcher LE
https://gggreplays.com/matches/153784, Blueshift LE
