link, map
https://gggreplays.com/matches/157001, Lost and Found LE
https://gggreplays.com/matches/156998, Lost and Found LE
https://gggreplays.com/matches/156997, Dreamcatcher LE
https://gggreplays.com/matches/156992, Acid Plant LE
https://gggreplays.com/matches/156984, Lost and Found LE
https://gggreplays.com/matches/156980, Cerulean Fall LE
https://gggreplays.com/matches/156979, Blueshift LE
https://gggreplays.com/matches/156977, Blueshift LE
https://gggreplays.com/matches/156974, Fracture LE
https://gggreplays.com/matches/156972, Blueshift LE
https://gggreplays.com/matches/156968, Fracture LE
https://gggreplays.com/matches/156966, Blueshift LE
https://gggreplays.com/matches/156961, Fracture LE
https://gggreplays.com/matches/156960, Lost and Found LE
https://gggreplays.com/matches/156959, Acid Plant LE
https://gggreplays.com/matches/156957, Blueshift LE
https://gggreplays.com/matches/156956, Lost and Found LE
https://gggreplays.com/matches/156955, Blueshift LE
https://gggreplays.com/matches/156811, Acid Plant LE
https://gggreplays.com/matches/156806, Blueshift LE
https://gggreplays.com/matches/156805, Blueshift LE
https://gggreplays.com/matches/156768, Fracture LE
https://gggreplays.com/matches/156766, Acid Plant LE
https://gggreplays.com/matches/158745, Lost and Found LE
https://gggreplays.com/matches/156757, Para Site LE
https://gggreplays.com/matches/156746, Acid Plant LE
https://gggreplays.com/matches/156731, Acid Plant LE
https://gggreplays.com/matches/156728, Cerulean Fall LE
https://gggreplays.com/matches/156725, Acid Plant LE
https://gggreplays.com/matches/156723, Dreamcatcher LE
https://gggreplays.com/matches/156707, Dreamcatcher LE
https://gggreplays.com/matches/156691, Cerulean Fall LE
https://gggreplays.com/matches/156684, Acid Plant LE
https://gggreplays.com/matches/156680, Dreamcatcher LE
https://gggreplays.com/matches/156677, Acid Plant LE
https://gggreplays.com/matches/156674, Lost and Found LE
https://gggreplays.com/matches/156670, Acid Plant LE
https://gggreplays.com/matches/156661, Blueshift LE
https://gggreplays.com/matches/156656, Blueshift LE
https://gggreplays.com/matches/156654, Blueshift LE
https://gggreplays.com/matches/156652, Lost and Found LE
https://gggreplays.com/matches/156650, Cerulean Fall LE
https://gggreplays.com/matches/156648, Acid Plant LE
https://gggreplays.com/matches/156647, Blueshift LE
https://gggreplays.com/matches/156149, Lost and Found LE
https://gggreplays.com/matches/156589, Cerulean Fall LE
